,Exp_num,Unnamed: 0,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,Activity,Sub_Num,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,Sub_Num,Unnamed: 0,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x
40,402,1199,0.189458,0.999967,0.041338,0.685406,1.184571,1.004736,0.110454,0.149401,0.328858,4,12,-0.053195233,0.979970287,-0.100966882,-0.04272697,0.02499297,0.006304968,-0.019389425,0.002965675,-0.210481,0.932089,-0.31868,-1.341507,-0.823239,-0.753414,-0.21514,-0.194773,-0.17735,0.000963898,0.998548527,0.000497022,0.001199862,0.01078954,0.001136512,0.00041209,8.78E-05,0.000749911,0.092853445,0.027899192,0.13131925,0.208911106,0.264624967,0.197273079,0.035901132,0.03359592,0,0,0.0273573,-0.849930014,-0.794406272,-3.497674032,1.141604702,0.991923751,-1.188552156
41,403,1599,0.100433,0.999891,0.184922,1.296293,1.561385,0.47146,0.151928,0.410042,0.210783,4,12,-0.153937268,0.971975645,0.016854377,-0.008364327,0.001077615,-0.0391602,-0.021341252,-0.002621355,-0.315889,0.941633,-0.326022,-1.767422,-1.421306,-0.893701,-0.255904,-0.225926,-0.454142,0.03679598,0.938453313,0.009774203,0.011317356,0.031472369,0.006545151,0.00122483,0.000368317,0.001223492,0.123703838,0.016882694,0.125288064,0.395804579,0.359154768,0.189797035,0.053448291,0.059869863,0,0,0.713455575,0.341528796,-0.755248493,-0.204438807,0.7802103,-1.522066648,-0.221110999
42,404,1999,-0.243984,0.968853,0.126377,0.426538,0.58799,0.128031,0.171794,0.095929,0.192806,4,12,-0.256597422,0.963803303,0.067815998,0.006544065,0.016696528,0.003948075,-0.023262835,-0.010705747,-0.269568,0.955999,0.029389,-0.402502,-0.492591,-0.124331,-0.160951,-0.068715,-0.115992,0.065822777,0.929981531,0.004165416,0.001508127,0.003068385,0.000249484,0.000630984,0.000225003,0.001854767,0.005138785,0.002937918,0.022873834,0.095345778,0.14006943,0.036079031,0.028076806,0.021514094,0,0,-0.015124961,-0.841702708,0.705015396,-0.060522013,0.458235064,0.170105583,1.872929143
43,500,399,0.039034,0.999662,-0.00923,0.124998,0.306242,0.07484,0.082212,0.034498,0.068954,4,21,0.015341792,0.999302725,-0.032441695,0.003048023,-0.000254027,-0.000539925,-0.009064477,0.007464305,-0.002126,0.99912,-0.039342,-0.096577,-0.210082,-0.29654,-0.0701,-0.021297,-0.074193,0.00029595,0.998499563,0.001095577,7.05E-05,0.001159199,4.36E-05,0.00013463,6.14E-05,3.92E-05,0.009006359,0.000132197,0.004851717,0.021919408,0.063582909,0.029923746,0.016256236,0.005626619,0,0,-0.41702651,0.772048648,2.508109307,0.699870361,1.062529037,-5.859110403,0.849496696
44,501,799,0.02918,0.999707,-0.000743,0.123447,0.139531,0.028683,0.024152,0.027197,0.042152,4,21,0.021204263,0.999384777,-0.02601243,-0.002113183,-0.000390942,0.000462562,-0.009449243,0.007593963,0.008081,0.999175,-0.039783,-0.125849,-0.176845,-0.01963,-0.041519,-0.005604,-0.055386,0.000571694,0.998759385,0.00068249,0.000138028,0.000304084,4.32E-05,8.90E-05,5.88E-05,3.07E-05,0.006212849,0.00011846,0.00803002,0.023346092,0.040050728,0.00915458,0.007831004,0.003724261,0,0,-0.771011059,0.872535395,0.861743959,-0.184384188,-0.564016097,0.434448402,-0.020980811
45,502,1199,0.021777,0.999656,-0.014912,0.032343,0.068203,0.018699,0.012629,0.017803,0.016881,4,21,0.01697376,0.999466865,-0.027341348,0.001845855,-0.00147314,0.000423635,-0.00980335,0.007674085,0.012369,0.999309,-0.034829,-0.035265,-0.06673,-0.010244,-0.024182,0.000732,-0.015982,0.00029758,0.998951275,0.000791691,6.39E-05,0.000191104,1.01E-05,9.01E-05,5.66E-05,1.60E-05,0.002583088,9.86E-05,0.00484705,0.01164764,0.023247221,0.004661983,0.005338265,0.00275045,0,0,0.044882648,0.001568797,0.325898105,-0.329232858,0.101461912,0.412203765,0.011807084
46,503,1599,0.030915,0.999781,0.002742,0.09558,0.143884,0.041632,0.054699,0.027817,0.064903,4,21,0.0210673,0.999503457,-0.019702633,-0.001051095,0.00087014,-0.000173285,-0.009594978,0.007259665,0.013574,0.999139,-0.038807,-0.098514,-0.299988,-0.042904,-0.059066,-0.01865,-0.060053,0.000418673,0.999039231,0.000541377,0.000199588,0.000602233,3.69E-05,0.000135618,4.93E-05,8.16E-05,0.00522532,0.000150955,0.011443152,0.026196204,0.060278986,0.011363893,0.013828224,0.005561894,0,0,0.485373744,-0.357929442,0.307865077,-0.223786132,-1.482124068,0.412803091,0.357767689
47,504,1999,0.022396,0.999799,-0.011293,0.035788,0.124321,0.024287,0.018346,0.022131,0.031351,4,21,0.015916755,0.999583442,-0.022962105,-0.000349125,0.000187242,-1.23E-05,-0.008562138,0.00730516,0.009089,0.999279,-0.036772,-0.065205,-0.072252,-0.025305,-0.043969,-0.004326,-0.043758,0.000272877,0.999165174,0.000497691,9.18E-05,0.00033394,2.27E-05,8.09E-05,5.20E-05,2.88E-05,0.003498658,0.00012741,0.00629665,0.015010536,0.0308594,0.007488821,0.007885273,0.003706129,0,0,-0.199392403,-0.309115909,-0.439224129,-0.629926184,0.862234259,-0.10745681,-0.066027006
48,505,2399,0.022345,0.999852,-0.007272,0.036074,0.215848,0.033546,0.039438,0.018176,0.043211,4,21,0.014544948,0.999597795,-0.022957977,-0.00149491,-0.000193905,0.000834332,-0.010278513,0.007153488,0.010066,0.999363,-0.031702,-0.073191,-0.210985,-0.025206,-0.053218,-0.005299,-0.060372,0.000199685,0.999246142,0.000544546,4.91E-05,0.00025608,1.88E-05,0.000110997,5.21E-05,3.28E-05,0.002723508,0.000139953,0.00755022,0.014468275,0.051421586,0.008695929,0.012188001,0.003239682,0,0,1.008409764,0.068140654,0.586808584,-0.884592079,-0.159197314,0.687153734,0.321668441
49,506,2799,0.032297,0.999835,0.055893,0.876238,0.893017,0.502095,0.115625,0.11559,0.074569,4,21,-0.028558213,0.993688312,-0.026967828,-0.015262002,0.072789575,-0.018177575,-0.006170262,0.00635979,-0.278205,0.93162,-0.24914,-0.899723,-0.419722,-0.473354,-0.102264,-0.070311,-0.133222,0.000321091,0.999267134,0.000397845,0.000759877,0.002330525,8.64E-05,0.000197099,7.05E-05,7.27E-05,0.084791432,0.015094394,0.060416398,0.220024673,0.19224317,0.134698947,0.031144675,0.019534419,0,0,-1.663242305,-2.910003189,-2.306123963,-0.152037654,1.460522402,-0.446209627,0.613818271
50,507,3199,-0.086545,0.99568,0.052547,1.236407,0.984435,0.481435,0.069455,0.106771,0.122669,4,21,-0.25770397,0.939799485,-0.208566897,0.03559669,-0.019603987,-0.029315287,-0.007841938,0.006536603,-0.320843,0.897785,-0.303208,-0.87575,-0.958939,-0.44254,-0.118869,-0.080465,-0.07631,0.071030778,0.875055477,0.052801837,0.000175011,0.00045991,7.15E-05,9.22E-05,6.10E-05,4.92E-05,0.036390538,0.0161832,0.072720471,0.272422392,0.227875769,0.109749521,0.021914343,0.018584142,0,0,3.012247912,1.623265208,2.742560078,1.30923675,-0.186266816,-0.441653545,-0.642391507
51,508,3599,-0.252115,0.938155,-0.233289,0.084184,0.154555,0.021761,0.009012,0.013675,0.01134,4,21,-0.256561148,0.936651785,-0.238399995,0.000556972,-0.000168242,0.001096958,-0.013836203,0.00329775,-0.263138,0.933457,-0.245054,-0.059705,-0.165236,-0.02661,-0.032707,-0.011259,-0.027959,0.065178856,0.877580188,0.056877242,3.17E-05,0.000248898,1.43E-05,0.00020479,1.19E-05,1.96E-05,0.003107421,0.000680085,0.002590114,0.014511462,0.042586518,0.006278482,0.005650214,0.003048911,0,0,-0.667908836,-1.42307764,-0.006254428,1.254861096,-0.074053756,-0.183959108,0.728153522
52,600,399,-0.259979,0.945027,0.262219,0.258626,1.013161,0.137031,0.063687,0.095604,0.114049,4,17,-0.275609368,0.935261458,0.220944142,0.003942467,0.000952725,0.002805488,-0.000439577,0.00225383,-0.323061,0.912131,0.196546,-0.29568,-0.357912,-0.258305,-0.093038,-0.065647,-0.118747,0.070996137,0.88197267,0.046074838,0.000530756,0.001475213,0.000131956,5.08E-05,3.29E-05,8.23E-05,0.01648558,0.007817054,0.01250036,0.066630086,0.102212831,0.041262732,0.018905534,0.013915467,0,0,-0.939624035,-1.113091122,0.993718868,-0.630144772,4.49114408,-1.031092737,-0.659368396
53,601,799,-0.253201,0.946442,0.240064,0.229921,0.327451,0.142609,0.075957,0.083144,0.121343,4,17,-0.259849872,0.9404805,0.21875312,0.000131982,0.004107855,0.001092458,0.009484195,0.006339345,-0.268981,0.933844,0.198531,-0.328152,-0.400435,-0.130946,-0.057602,-0.058985,-0.15202,0.06765045,0.885430187,0.047366299,0.000305236,0.001443355,0.000144901,0.000143091,9.29E-05,0.000151268,0.003806256,0.002766782,0.008886136,0.064146049,0.091758438,0.029989186,0.01653648,0.016408862,0,0,-0.004185545,-0.476834564,0.534375886,-1.18695227,0.064120134,-0.365935111,-0.416539469
54,602,1199,-0.255384,0.944245,0.229007,0.163872,0.204425,0.065553,0.058824,0.038595,0.092014,4,17,-0.26105666,0.940765293,0.216258693,-0.00289403,0.008485467,0.000484345,0.017184413,0.00816664,-0.265295,0.937677,0.20722,-0.174119,-0.192726,-0.087605,-0.033587,-0.03738,-0.098605,0.068104297,0.884988926,0.045496677,5.42E-05,0.000266554,2.38E-05,0.000272432,6.74E-05,3.22E-05,0.002456612,0.001500415,0.005270279,0.035434911,0.03873809,0.014128918,0.009388257,0.008894427,0,0,0.267475477,0.033424794,0.863993312,-0.503870694,0.533011462,-1.231547231,0.481989949
55,603,1599,-0.254422,0.944542,0.225364,0.113697,0.213289,0.061385,0.053755,0.052981,0.095014,4,17,-0.25833291,0.941703075,0.215498565,-0.00017416,-0.001209638,-0.000431733,0.013457715,0.00655724,-0.265278,0.937995,0.203827,-0.196324,-0.388037,-0.110017,-0.029773,-0.03966,-0.110637,0.067014712,0.887391318,0.046116704,0.000113369,0.000219945,3.52E-05,0.000201143,5.81E-05,8.71E-05,0.002059518,0.001090602,0.003594959,0.037349411,0.056142441,0.019260581,0.010552973,0.010264316,0,0,-0.312843832,-0.684956249,0.133121868,-1.093832616,-0.767130796,-1.323125084,-0.519118119
56,604,1999,-0.249496,0.945273,0.24346,0.099906,0.169687,0.065647,0.048154,0.037499,0.092021,4,17,-0.252924285,0.94199286,0.220368283,-0.001305355,-0.00424993,-0.001092078,0.01094893,0.004606872,-0.256867,0.936677,0.206686,-0.138002,-0.256879,-0.070157,-0.065652,-0.038352,-0.087886,0.063734537,0.888936894,0.047251239,0.000147868,0.000282837,2.66E-05,0.000136482,3.82E-05,3.92E-05,0.001678272,0.002451367,0.010242733,0.03399455,0.053091856,0.016317274,0.010807658,0.011194517,0,0,-0.388951508,-0.721430161,0.7387163,-0.419397372,-1.514040271,-0.347620194,-0.943817088
57,605,2399,-0.247543,0.944005,0.243006,0.100077,0.299537,0.093652,0.078481,0.038205,0.061317,4,17,-0.255296575,0.938851805,0.230902082,0.001734647,-0.0030197,-0.000897815,0.009387555,0.001337485,-0.262382,0.934439,0.214511,-0.149103,-0.265349,-0.099045,-0.027179,-0.042039,-0.063679,0.065176558,0.880988732,0.054096945,0.000148889,0.000936728,0.000114302,7.54E-05,1.55E-05,0.000182169,0.00319229,0.00230104,0.006697883,0.027578234,0.07360401,0.027212489,0.011702007,0.009151843,0,0,0.335499937,0.40089979,-0.676112918,-1.160785586,0.176908352,-0.278379548,1.014742415
58,606,2799,-0.220056,0.952855,0.262268,0.21421,0.581562,0.21121,0.126393,0.061824,0.089929,4,17,-0.24145553,0.942843925,0.228989287,0.002504915,-0.0144824,-0.000788822,0.011741382,0.002907553,-0.259039,0.931772,0.20357,-0.293161,-0.410981,-0.167206,-0.146283,-0.067273,-0.081998,0.059330982,0.888371284,0.052024367,0.001224556,0.00343607,0.000682404,0.000319432,0.000118212,0.000275296,0.010473446,0.005030383,0.012625616,0.066146775,0.136847543,0.04940608,0.029904582,0.017323576,0,0,0.372242397,0.120575943,0.042750138,-1.176600332,0.596663978,0.586647946,-0.257965652
59,700,399,0.131631,0.999942,-0.007606,0.706992,0.563266,0.46393,0.127056,0.274146,0.109866,4,16,0.01177613,0.99345939,-0.098395132,0.011183838,0.025794948,-0.002442657,-0.005004708,0.00523009,-0.017154,0.947865,-0.293492,-0.653874,-0.583319,-0.592526,-0.113935,-0.198979,-0.189678,0.000113498,0.991463297,0.008352863,0.001188527,0.014532303,0.001127651,0.000124896,6.13E-05,0.00027569,0.031459691,0.008606198,0.045952464,0.177551473,0.19588947,0.110511497,0.025937635,0.037730091,0,0,1.946309195,-3.641459902,-2.259254415,0.108588658,0.571310877,-0.168349571,0.192328291
60,701,799,-0.010489,0.998453,-0.051411,0.07661,0.094379,0.022896,0.01295,0.01571,0.045813,4,16,-0.018537767,0.995289448,-0.092074447,0.007205443,0.004221493,0.000818115,-0.005827805,0.00708378,-0.027981,0.991895,-0.12523,-0.05682,-0.083794,-0.050392,-0.01535,-0.004185,0.00702,0.000323515,0.989735476,0.010004912,0.000570256,0.000430438,2.76E-05,4.41E-05,4.91E-05,0.00073525,0.004406971,0.001981054,0.022663985,0.03349161,0.036138482,0.010586361,0.004307612,0.003447261,0,0,-0.486650082,0.064022935,0.360382784,0.449740042,0.431531643,-2.029209442,1.27348163
61,702,1199,0.202534,0.999019,-0.035316,0.545789,0.601031,0.545709,0.068691,0.155701,0.104393,4,16,0.076494197,0.975995802,-0.157567783,0.026751088,0.012197842,0.024826823,-0.00717134,0.0114757,-0.013656,0.937971,-0.284974,-0.121881,-0.195748,-0.114278,-0.046421,-0.182836,-0.015662,0.001560918,0.987676205,0.012142608,0.000361089,0.000837929,0.000325803,0.000112106,0.00010402,0.001494518,0.092215719,0.024840696,0.087468127,0.10258407,0.110856201,0.082060555,0.014826027,0.023797692,0,0,0.398268011,-0.552799303,-0.352896503,2.610913738,2.055430588,4.269761152,1.747760227
62,703,1599,0.21512,0.946116,-0.257684,0.0404,0.077952,0.041859,0.035201,0.033637,0.05889,4,16,0.203934533,0.94160403,-0.26773947,-0.00108359,0.003095872,-0.001321898,0.002636528,0.01588538,0.19304,0.938422,-0.283737,-0.053079,-0.104555,-0.054085,-0.022275,-0.017939,0.015438,0.041647015,0.885905442,0.070900512,0.000132597,0.000708545,8.26E-05,4.77E-05,0.00026189,0.00142461,0.006971941,0.002064792,0.005690038,0.017340633,0.03781823,0.015568244,0.01026384,0.00621226,0,0,0.053592382,0.690737549,-0.674517064,0.02965254,-0.576059201,-0.328825939,0.285862076
63,704,1999,0.241385,0.99893,-0.040475,0.148647,0.198494,0.13671,0.077094,0.092269,0.118866,4,16,0.10675151,0.971944985,-0.158896408,-0.026231828,-0.03974291,-0.021068012,0.02370552,0.0080805,-0.016211,0.929127,-0.280373,-0.572053,-0.510414,-0.411253,-0.040167,-0.063699,-0.053803,0.005509037,0.963871008,0.030561339,0.00067821,0.00600816,0.001154302,0.000462448,7.09E-05,0.001377152,0.095295086,0.026134594,0.094363749,0.107773683,0.131213035,0.088015616,0.017097909,0.016343617,0,0,0.038568016,-0.146697008,0.025852497,-2.900977157,-1.274899063,-2.190483259,-0.102402625
64,705,2399,0.075001,0.999769,-0.011313,0.101112,0.303999,0.164822,0.040896,0.055481,0.108618,4,16,0.038350135,0.997685625,-0.04376969,-0.007174548,-0.011864485,0.008459878,0.0060318,0.00492781,-0.018256,0.996024,-0.088224,-0.080096,-0.28497,-0.122973,-0.036632,-0.153776,0.015984,0.002126552,0.99531949,0.001744483,0.000363132,0.007647107,0.000500865,0.000114137,3.24E-05,0.001515506,0.028374742,0.001043767,0.018196168,0.03413787,0.120185771,0.035591543,0.013508159,0.01094228,0,0,-0.720040433,0.222348793,-1.017391005,0.000382196,0.287897499,-0.24740007,-0.458971149
65,706,2799,0.082242,0.998744,-0.024464,0.131918,0.454295,0.1123,0.043928,0.06356,0.08781,4,16,0.03319139,0.993315565,-0.094231128,0.005176143,0.02392272,-0.004364092,-0.00545257,0.007791202,-0.014191,0.985563,-0.163733,-0.106683,-0.257199,-0.19111,-0.049227,-0.029565,0.007863,0.000980725,0.99083012,0.008734314,0.000759777,0.004888686,0.00098243,0.0001243,9.01E-05,0.002043633,0.027454667,0.004648125,0.049087754,0.046337446,0.131346225,0.051281105,0.015215149,0.011395072,0,0,-0.10003201,-0.461388212,-0.02919546,0.23593331,0.741812482,-0.610260037,0.445084467
66,707,3199,0.030938,0.998424,-0.04998,0.023675,0.035515,0.0327,0.019386,0.015856,0.079411,4,16,0.025010652,0.997949928,-0.057245665,0.000860833,-0.004837468,-0.000232915,0.001254975,0.005843595,0.021093,0.997473,-0.06507,-0.035964,-0.089559,-0.035067,-0.014927,-0.00613,0.046836,0.000612612,0.995895221,0.003234538,5.28E-05,0.000129005,3.58E-05,1.29E-05,3.59E-05,0.003870457,0.002482622,0.000275928,0.004348602,0.009995261,0.023940427,0.009935829,0.0055778,0.003107439,0,0,0.608273885,0.01411281,-0.213387409,-0.472596318,-1.320837836,-0.310707658,-0.068006163
67,708,3599,0.048917,0.998137,-0.056387,0.028595,0.087199,0.04874,0.03282,0.01594,0.078737,4,16,0.0317105,0.997098237,-0.066887988,0.00229993,0.00684445,0.00215094,0.005387658,0.006328542,0.019352,0.995623,-0.080661,-0.031522,-0.055803,-0.052329,-0.011247,-0.002748,0.054945,0.000828606,0.994921464,0.004002651,4.34E-05,0.000103972,4.98E-05,2.74E-05,3.69E-05,0.004734405,0.009787832,0.000828814,0.007970739,0.010699515,0.024988651,0.014613308,0.00594414,0.002836419,0,0,0.400611951,-0.360077569,-0.295126524,-0.010347835,1.260339772,0.433406465,0.557121206
68,709,3999,0.058849,0.998839,-0.041266,0.027626,0.075149,0.047509,0.047998,0.015373,0.06383,4,16,0.038308798,0.997316757,-0.059451628,-0.001761107,-0.002651265,-0.00254895,0.022388652,0.005130612,0.02181,0.995729,-0.076829,-0.033804,-0.11773,-0.070739,0.006911,-0.006056,0.034231,0.001605725,0.994750906,0.003493638,9.42E-05,0.0004003,8.55E-05,0.000471194,2.72E-05,0.002668705,0.009745509,0.001007576,0.0112374,0.012757605,0.039633423,0.019134953,0.009017426,0.002894537,0,0,-0.163566933,-0.032995763,0.075459937,0.276092747,-0.871599257,-0.516745234,0.425249481
69,800,399,0.006712,0.999995,0.164419,0.234235,0.533251,0.098049,0.11616,0.111821,0.079478,4,23,-0.016577735,0.997851565,0.043510063,-0.00559728,-0.0178898,-0.002339235,0.000117473,0.004077068,-0.060782,0.984689,-0.006966,-0.314482,-0.651341,-0.124952,-0.142561,-0.049952,-0.057818,0.000205951,0.999126191,0.000802326,0.000873173,0.004814243,0.000330175,4.71E-05,2.30E-05,6.66E-05,0.015599397,0.003696978,0.04327349,0.076041682,0.163590055,0.035344194,0.029928923,0.013496247,0,0,-1.183404701,-2.260933265,1.324358372,-0.404367171,-0.504770148,-0.471033545,-1.090290058
70,801,799,0.007678,0.999982,0.031108,0.076815,0.448332,0.037961,0.039474,0.018562,0.033022,4,23,-0.011015585,0.999789942,0.01228524,0.002579682,0.011021768,-0.00145144,-0.00076974,0.004721593,-0.034656,0.999378,-0.006499,-0.06529,-0.320949,-0.038007,-0.06722,-0.003403,-0.021902,0.000128879,0.999603039,0.000171558,0.000124468,0.000852764,8.34E-05,2.16E-05,2.10E-05,1.58E-05,0.00866555,0.000137013,0.008550359,0.021640088,0.106512333,0.013773505,0.012931118,0.002896509,0,0,-0.364470531,-0.892905203,-0.224266812,-0.070445555,1.056121111,0.357616701,-1.337097081
71,802,1199,0.011164,0.999993,0.018752,0.034167,0.066885,0.06415,0.013592,0.00942,0.017298,4,23,-0.014122438,0.999776945,0.01267825,0.00407182,0.002031498,0.002284425,0.00043158,0.004595333,-0.021451,0.999672,-0.013509,-0.053518,-0.062854,-0.014398,-0.009546,-0.002799,-0.012676,0.00026429,0.999496064,0.000208716,4.98E-05,0.000163635,1.80E-05,4.53E-06,2.07E-05,7.88E-06,0.006470301,8.73E-05,0.006648929,0.011986389,0.022706114,0.010074128,0.003533972,0.001798719,0,0,2.236042276,1.111744562,-2.018096882,0.130763047,0.014713122,2.069624281,0.316309866
72,803,1599,0.032495,0.999999,0.03508,0.207779,1.103044,0.127924,0.167809,0.042632,0.076639,4,23,-0.004956177,0.999728315,0.012290352,0.001202883,0.005057155,-0.002198623,0.005995723,0.004950423,-0.02888,0.999257,-0.015121,-0.12313,-0.668586,-0.2218,-0.073776,-0.02264,-0.064192,0.000138827,0.999609038,0.000162641,0.000634637,0.003197903,0.000307706,5.36E-05,2.96E-05,3.25E-05,0.013227581,0.000241091,0.013913615,0.050203097,0.271595003,0.043702299,0.032351602,0.007875245,0,0,0.605268019,-0.680445672,0.044876409,1.030773894,0.693882424,-1.156010605,2.116256269
73,804,1999,0.082228,0.999796,0.036772,0.627869,1.139985,0.244973,0.066645,0.058413,0.039662,4,23,0.043892955,0.964883417,-0.227759288,-0.001087143,0.027231235,0.006104962,-0.000645607,0.00561914,-0.030378,0.942851,-0.327724,-0.387986,-0.661448,-0.222816,-0.093552,-0.061695,-0.081112,0.002078357,0.909821239,0.088500603,0.001670671,0.010506295,0.001157057,9.47E-05,6.82E-05,4.77E-05,0.020773903,0.019767718,0.120062074,0.170192311,0.274511086,0.072611857,0.020492146,0.014256788,0,0,-0.856526336,0.753806431,1.172618091,1.105425969,1.306316211,0.164711169,-0.841174164
74,900,399,0.249683,0.989869,0.389334,1.493437,1.613159,0.938685,0.379232,0.461288,0.329497,4,14,0.13552336,0.965124245,0.167847952,0.0222087,-0.020335837,-0.001862162,0.003745052,-0.00262341,-0.035305,0.906418,-0.070627,-2.521055,-1.604732,-1.225938,-0.380904,-0.218899,-0.216205,0.020245247,0.934149318,0.042854837,0.040365478,0.127002328,0.014083532,0.002299586,0.000527575,0.001619434,0.06682038,0.01667513,0.131367413,0.442279152,0.547229166,0.31051445,0.090102483,0.072229526,0,0,-0.345506387,-1.010142898,-0.452694812,-1.146420788,0.434606773,-0.5488321,0.203097863
75,901,799,0.266799,0.98533,0.31438,0.480455,0.917231,0.290795,0.324397,0.087907,0.183631,4,14,0.193884003,0.968956798,0.039695868,0.029845532,0.030414985,-0.004493653,-0.000404145,-0.001549475,0.143152,0.910998,-0.113467,-0.723352,-0.848785,-0.538947,-0.222358,-0.107704,-0.087087,0.031671008,0.965292495,0.007895211,0.010009167,0.028171919,0.003950234,0.000605673,0.000118047,0.001439379,0.036997319,0.018963773,0.142190283,0.17129268,0.299771301,0.144582418,0.070408862,0.023665883,0,0,0.381005136,-1.059600915,0.553462131,-0.917059411,-0.031608355,-1.201225471,0.74916096
76,902,1199,0.217236,0.984501,0.323774,0.468344,0.682303,0.305298,0.076151,0.132224,0.229835,4,14,0.180098263,0.963742743,0.100884572,-0.035108915,0.025531837,0.000258925,-0.012318245,-0.003424693,0.155855,0.929022,-0.093793,-1.282294,-0.688539,-0.29425,-0.158478,-0.146334,-0.065922,0.031520482,0.908941052,0.054177468,0.002066977,0.012314929,0.001604187,0.000339143,8.39E-05,0.00200131,0.016121701,0.017763664,0.167236527,0.205708143,0.202187987,0.083892294,0.032534609,0.02569475,0,0,0.494035174,-0.057950738,-0.087502407,-3.271804472,-0.371665881,0.108794534,-0.665674155
77,903,1599,0.216758,0.993863,0.26048,0.600919,1.166841,0.302815,0.263528,0.091812,0.186603,4,14,0.143291085,0.973850947,0.096668667,0.029011442,-0.064301417,-0.023013357,0.015648042,-0.00799157,0.10159,0.949664,-0.122069,-0.628736,-1.049529,-0.375659,-0.229501,-0.112385,-0.098331,0.021966069,0.942504093,0.033401035,0.005093517,0.05438312,0.004428375,0.001455156,0.000202849,0.003014065,0.026916412,0.014127194,0.14399277,0.155776221,0.382067562,0.123148336,0.065825559,0.02560436,0,0,0.310159357,-0.118952853,-0.42802958,0.843136062,0.062551984,-0.113123339,0.142562897
